node,degree_centrality,node_type
Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,8.20411846747067e-05,pathway
Prostacyclin signalling through prostacyclin receptor,8.20411846747067e-05,pathway
CDT1 association with the CDC6:ORC:origin complex,8.20411846747067e-05,pathway
Regulation of RAS by GAPs,8.20411846747067e-05,pathway
Voltage gated Potassium channels,8.20411846747067e-05,pathway
Phase 3 - rapid repolarisation,8.20411846747067e-05,pathway
Phase 2 - plateau phase,8.20411846747067e-05,pathway
SIRT1 negatively regulates rRNA expression,8.20411846747067e-05,pathway
Regulation of activated PAK-2p34 by proteasome mediated degradation,8.20411846747067e-05,pathway
Degradation of AXIN,8.20411846747067e-05,pathway
Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,8.20411846747067e-05,pathway
NIK-->noncanonical NF-kB signaling,8.20411846747067e-05,pathway
Laminin interactions,8.20411846747067e-05,pathway
Other semaphorin interactions,8.20411846747067e-05,pathway
Platelet Adhesion to exposed collagen,8.20411846747067e-05,pathway
CHL1 interactions,8.20411846747067e-05,pathway
Smooth Muscle Contraction,8.20411846747067e-05,pathway
Separation of Sister Chromatids,8.20411846747067e-05,pathway
WNT ligand biogenesis and trafficking,8.20411846747067e-05,pathway
Negative regulation of NOTCH4 signaling,8.20411846747067e-05,pathway
Neddylation,8.20411846747067e-05,pathway
CDK-mediated phosphorylation and removal of Cdc6,8.20411846747067e-05,pathway
G2/M Checkpoints,8.20411846747067e-05,pathway
Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,8.20411846747067e-05,pathway
Ubiquitin-dependent degradation of Cyclin D,8.20411846747067e-05,pathway
Hedgehog 'on' state,8.20411846747067e-05,pathway
Regulation of ornithine decarboxylase (ODC),8.20411846747067e-05,pathway
AUF1 (hnRNP D0) binds and destabilizes mRNA,8.20411846747067e-05,pathway
Autodegradation of the E3 ubiquitin ligase COP1,8.20411846747067e-05,pathway
Regulation of HSF1-mediated heat shock response,8.20411846747067e-05,pathway
Regulation of FOXO transcriptional activity by acetylation,8.20411846747067e-05,pathway
HATs acetylate histones,8.20411846747067e-05,pathway
TWIK-related alkaline pH activated K+ channel (TALK),8.20411846747067e-05,pathway
MECP2 regulates transcription factors,8.20411846747067e-05,pathway
Regulation of PTEN gene transcription,8.20411846747067e-05,pathway
Activation of PPARGC1A (PGC-1alpha) by phosphorylation,8.20411846747067e-05,pathway
Generation of second messenger molecules,8.20411846747067e-05,pathway
Autointegration results in viral DNA circles,8.20411846747067e-05,pathway
PD-1 signaling,8.20411846747067e-05,pathway
Formation of Senescence-Associated Heterochromatin Foci (SAHF),8.20411846747067e-05,pathway
Erythrocytes take up oxygen and release carbon dioxide,8.20411846747067e-05,pathway
Erythrocytes take up carbon dioxide and release oxygen,8.20411846747067e-05,pathway
Phosphorylation of CD3 and TCR zeta chains,8.20411846747067e-05,pathway
Translocation of ZAP-70 to Immunological synapse,8.20411846747067e-05,pathway
MHC class II antigen presentation,8.20411846747067e-05,pathway
Vitamin B2 (riboflavin) metabolism,8.20411846747067e-05,pathway
SUMOylation of transcription cofactors,8.20411846747067e-05,pathway
Defective HK1 causes hexokinase deficiency (HK deficiency),8.20411846747067e-05,pathway
APOBEC3G mediated resistance to HIV-1 infection,8.20411846747067e-05,pathway
Vpr-mediated nuclear import of PICs,8.20411846747067e-05,pathway
Integration of provirus,8.20411846747067e-05,pathway
2-LTR circle formation,8.20411846747067e-05,pathway
Vitamin B5 (pantothenate) metabolism,8.20411846747067e-05,pathway
RET signaling,8.20411846747067e-05,pathway
MAPK6/MAPK4 signaling,8.20411846747067e-05,pathway
Defective CFTR causes cystic fibrosis,8.20411846747067e-05,pathway
Cross-presentation of soluble exogenous antigens (endosomes),8.20411846747067e-05,pathway
Autodegradation of Cdh1 by Cdh1:APC/C,8.20411846747067e-05,pathway
SCF-beta-TrCP mediated degradation of Emi1,8.20411846747067e-05,pathway
APC/C:Cdc20 mediated degradation of Securin,8.20411846747067e-05,pathway
APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,8.20411846747067e-05,pathway
Cdc20:Phospho-APC/C mediated degradation of Cyclin A,8.20411846747067e-05,pathway
Vpu mediated degradation of CD4,8.20411846747067e-05,pathway
Vif-mediated degradation of APOBEC3G,8.20411846747067e-05,pathway
Degradation of beta-catenin by the destruction complex,8.20411846747067e-05,pathway
ER-Phagosome pathway,8.20411846747067e-05,pathway
SCF(Skp2)-mediated degradation of p27/p21,8.20411846747067e-05,pathway
