node,degree_centrality,node_type
Sparse eyelashes,8.20411846747067e-05,effect/phenotype
Short humerus,8.20411846747067e-05,effect/phenotype
Flat sella turcica,8.20411846747067e-05,effect/phenotype
Lipoatrophy,8.20411846747067e-05,effect/phenotype
Oral ulcer,8.20411846747067e-05,effect/phenotype
Hypoplasia of the frontal lobes,8.20411846747067e-05,effect/phenotype
Pachygyria,8.20411846747067e-05,effect/phenotype
Cleft vertebral arch,8.20411846747067e-05,effect/phenotype
Hypoplastic pubic bone,8.20411846747067e-05,effect/phenotype
Talipes,8.20411846747067e-05,effect/phenotype
Microscopic hematuria,8.20411846747067e-05,effect/phenotype
Decreased response to growth hormone stimuation test,8.20411846747067e-05,effect/phenotype
Few cafe-au-lait spots,8.20411846747067e-05,effect/phenotype
Angina pectoris,8.20411846747067e-05,effect/phenotype
Sparse scalp hair,8.20411846747067e-05,effect/phenotype
Hip dislocation,8.20411846747067e-05,effect/phenotype
Absent knee epiphyses,8.20411846747067e-05,effect/phenotype
Prominent occiput,8.20411846747067e-05,effect/phenotype
Laryngomalacia,8.20411846747067e-05,effect/phenotype
Large beaked nose,8.20411846747067e-05,effect/phenotype
Ulnar deviation of finger,8.20411846747067e-05,effect/phenotype
Chronic hepatitis,8.20411846747067e-05,effect/phenotype
Hyperthyroidism,8.20411846747067e-05,effect/phenotype
Keratoconjunctivitis,8.20411846747067e-05,effect/phenotype
Beta-cell dysfunction,8.20411846747067e-05,effect/phenotype
Internal hemorrhage,8.20411846747067e-05,effect/phenotype
Enlarged metaphyses,8.20411846747067e-05,effect/phenotype
Progressive loss of facial adipose tissue,8.20411846747067e-05,effect/phenotype
Constitutional symptom,8.20411846747067e-05,effect/phenotype
Ascites,8.20411846747067e-05,effect/phenotype
Pedal edema,8.20411846747067e-05,effect/phenotype
Subacute progressive viral hepatitis,8.20411846747067e-05,effect/phenotype
Somatic mutation,8.20411846747067e-05,effect/phenotype
Tetany,8.20411846747067e-05,effect/phenotype
Abnormality of the respiratory system,8.20411846747067e-05,effect/phenotype
Tympanosclerosis,8.20411846747067e-05,effect/phenotype
Aplasia/Hypoplasia of the eyebrow,8.20411846747067e-05,effect/phenotype
Abnormal rapid eye movement sleep,8.20411846747067e-05,effect/phenotype
Hypnagogic hallucinations,8.20411846747067e-05,effect/phenotype
Hypnopompic hallucinations,8.20411846747067e-05,effect/phenotype
Minimal subcutaneous fat,8.20411846747067e-05,effect/phenotype
Arterial stenosis,8.20411846747067e-05,effect/phenotype
Reduced number of teeth,8.20411846747067e-05,effect/phenotype
Myelodysplasia,8.20411846747067e-05,effect/phenotype
Vascular dilatation,8.20411846747067e-05,effect/phenotype
Tracheal stenosis,8.20411846747067e-05,effect/phenotype
Abnormality of epiphysis morphology,8.20411846747067e-05,effect/phenotype
Abnormality of the metaphysis,8.20411846747067e-05,effect/phenotype
Thin long bone diaphyses,8.20411846747067e-05,effect/phenotype
Fine hair,8.20411846747067e-05,effect/phenotype
Band keratopathy,8.20411846747067e-05,effect/phenotype
Cholelithiasis,8.20411846747067e-05,effect/phenotype
Cutaneous photosensitivity,8.20411846747067e-05,effect/phenotype
Telangiectasia,8.20411846747067e-05,effect/phenotype
Hepatocellular carcinoma,8.20411846747067e-05,effect/phenotype
Decreased circulating parathyroid hormone level,8.20411846747067e-05,effect/phenotype
Hypoparathyroidism,8.20411846747067e-05,effect/phenotype
Chronic oral candidiasis,8.20411846747067e-05,effect/phenotype
Asplenia,8.20411846747067e-05,effect/phenotype
Chronic atrophic gastritis,8.20411846747067e-05,effect/phenotype
Hypocholesterolemia,8.20411846747067e-05,effect/phenotype
Hepatic necrosis,8.20411846747067e-05,effect/phenotype
Hemobilia,8.20411846747067e-05,effect/phenotype
Old-aged sensorineural hearing impairment,8.20411846747067e-05,effect/phenotype
Gingivitis,8.20411846747067e-05,effect/phenotype
Gingival bleeding,8.20411846747067e-05,effect/phenotype
Reduced catalase level,8.20411846747067e-05,effect/phenotype
Poor appetite,8.20411846747067e-05,effect/phenotype
Abnormality of the liver,8.20411846747067e-05,effect/phenotype
Unicameral bone cyst,8.20411846747067e-05,effect/phenotype
Abnormality of the hepatic vasculature,8.20411846747067e-05,effect/phenotype
Decreased circulating aldosterone level,8.20411846747067e-05,effect/phenotype
Chronic active hepatitis,8.20411846747067e-05,effect/phenotype
Hyperkeratosis,8.20411846747067e-05,effect/phenotype
Limb undergrowth,8.20411846747067e-05,effect/phenotype
Abnormality of the skeletal system,8.20411846747067e-05,effect/phenotype
Erythema,8.20411846747067e-05,effect/phenotype
Delayed cranial suture closure,8.20411846747067e-05,effect/phenotype
Class II obesity,8.20411846747067e-05,effect/phenotype
Class III obesity,8.20411846747067e-05,effect/phenotype
Class I obesity,8.20411846747067e-05,effect/phenotype
Abnormal rectum morphology,8.20411846747067e-05,effect/phenotype
Astrocytoma,8.20411846747067e-05,effect/phenotype
Metabolic alkalosis,8.20411846747067e-05,effect/phenotype
Hyponatremia,8.20411846747067e-05,effect/phenotype
Abnormality of the coagulation cascade,8.20411846747067e-05,effect/phenotype
Hypoplastic ilia,8.20411846747067e-05,effect/phenotype
Biliary tract abnormality,8.20411846747067e-05,effect/phenotype
Shoulder flexion contracture,8.20411846747067e-05,effect/phenotype
Ulnar bowing,8.20411846747067e-05,effect/phenotype
Hypoplastic iliac wing,8.20411846747067e-05,effect/phenotype
Mood changes,8.20411846747067e-05,effect/phenotype
Hypoglycemia,8.20411846747067e-05,effect/phenotype
Panniculitis,8.20411846747067e-05,effect/phenotype
Dyspnea,8.20411846747067e-05,effect/phenotype
Skeletal muscle hypertrophy,8.20411846747067e-05,effect/phenotype
Gangrene,8.20411846747067e-05,effect/phenotype
Premature loss of permanent teeth,8.20411846747067e-05,effect/phenotype
Neoplasm of the larynx,8.20411846747067e-05,effect/phenotype
Abdominal distention,8.20411846747067e-05,effect/phenotype
Hepatic encephalopathy,8.20411846747067e-05,effect/phenotype
Aplasia/Hypoplasia of the earlobes,8.20411846747067e-05,effect/phenotype
Hypoplasia of the capital femoral epiphysis,8.20411846747067e-05,effect/phenotype
Bird-like facies,8.20411846747067e-05,effect/phenotype
Hematuria,8.20411846747067e-05,effect/phenotype
Menometrorrhagia,8.20411846747067e-05,effect/phenotype
Arthralgia,8.20411846747067e-05,effect/phenotype
Wide nose,8.20411846747067e-05,effect/phenotype
High pitched voice,8.20411846747067e-05,effect/phenotype
Slender long bone,8.20411846747067e-05,effect/phenotype
Long clavicles,8.20411846747067e-05,effect/phenotype
Increased total iron binding capacity,8.20411846747067e-05,effect/phenotype
Short middle phalanx of finger,8.20411846747067e-05,effect/phenotype
Thin clavicles,8.20411846747067e-05,effect/phenotype
Intrahepatic cholestasis,8.20411846747067e-05,effect/phenotype
Radial bowing,8.20411846747067e-05,effect/phenotype
Large sella turcica,8.20411846747067e-05,effect/phenotype
Cone-shaped epiphysis,8.20411846747067e-05,effect/phenotype
Vertical supranuclear gaze palsy,8.20411846747067e-05,effect/phenotype
Ivory epiphyses,8.20411846747067e-05,effect/phenotype
Dilatation of the cerebral artery,8.20411846747067e-05,effect/phenotype
Pseudoepiphyses of the metacarpals,8.20411846747067e-05,effect/phenotype
Straight clavicles,8.20411846747067e-05,effect/phenotype
Elbow dislocation,8.20411846747067e-05,effect/phenotype
Flared metaphysis,8.20411846747067e-05,effect/phenotype
Short 1st metacarpal,8.20411846747067e-05,effect/phenotype
Proximal femoral epiphysiolysis,8.20411846747067e-05,effect/phenotype
Narrow pelvis bone,8.20411846747067e-05,effect/phenotype
Encephalopathy,8.20411846747067e-05,effect/phenotype
Prolonged partial thromboplastin time,8.20411846747067e-05,effect/phenotype
Increased serum bile acid concentration,8.20411846747067e-05,effect/phenotype
Psoriasiform dermatitis,8.20411846747067e-05,effect/phenotype
Abnormality of bone marrow cell morphology,8.20411846747067e-05,effect/phenotype
Hypoplasia of the femoral head,8.20411846747067e-05,effect/phenotype
Elevated erythrocyte sedimentation rate,8.20411846747067e-05,effect/phenotype
Night sweats,8.20411846747067e-05,effect/phenotype
Hypolipidemia,8.20411846747067e-05,effect/phenotype
Abnormal bleeding,8.20411846747067e-05,effect/phenotype
Aplasia/Hypoplasia of the thymus,8.20411846747067e-05,effect/phenotype
Elevated alkaline phosphatase,8.20411846747067e-05,effect/phenotype
Low levels of vitamin D,8.20411846747067e-05,effect/phenotype
Portal fibrosis,8.20411846747067e-05,effect/phenotype
Acholic stools,8.20411846747067e-05,effect/phenotype
Congenital hepatic fibrosis,8.20411846747067e-05,effect/phenotype
Gastrointestinal hemorrhage,8.20411846747067e-05,effect/phenotype
Tibial bowing,8.20411846747067e-05,effect/phenotype
Abnormality of female external genitalia,8.20411846747067e-05,effect/phenotype
Moyamoya phenomenon,8.20411846747067e-05,effect/phenotype
Hypoplastic scapulae,8.20411846747067e-05,effect/phenotype
Cholestasis,8.20411846747067e-05,effect/phenotype
Bilateral single transverse palmar creases,8.20411846747067e-05,effect/phenotype
Micromelia,8.20411846747067e-05,effect/phenotype
Dolichocephaly,8.20411846747067e-05,effect/phenotype
Spinocerebellar tract disease in lower limbs,8.20411846747067e-05,effect/phenotype
Mitral regurgitation,8.20411846747067e-05,effect/phenotype
Thickened ribs,8.20411846747067e-05,effect/phenotype
Spondyloepiphyseal dysplasia,8.20411846747067e-05,effect/phenotype
Chronic hepatic failure,8.20411846747067e-05,effect/phenotype
Stillbirth,8.20411846747067e-05,effect/phenotype
Short metacarpal,8.20411846747067e-05,effect/phenotype
Neonatal cholestatic liver disease,8.20411846747067e-05,effect/phenotype
11 pairs of ribs,8.20411846747067e-05,effect/phenotype
Small anterior fontanelle,8.20411846747067e-05,effect/phenotype
Agenesis of cerebellar vermis,8.20411846747067e-05,effect/phenotype
Bowed humerus,8.20411846747067e-05,effect/phenotype
Abnormality of coagulation,8.20411846747067e-05,effect/phenotype
Pruritus,8.20411846747067e-05,effect/phenotype
Abnormal bronchus physiology,8.20411846747067e-05,effect/phenotype
Gastroesophageal reflux,8.20411846747067e-05,effect/phenotype
Smooth philtrum,8.20411846747067e-05,effect/phenotype
Thoracolumbar kyphosis,8.20411846747067e-05,effect/phenotype
Narrow mouth,8.20411846747067e-05,effect/phenotype
Abnormal cardiac septum morphology,8.20411846747067e-05,effect/phenotype
Microretrognathia,8.20411846747067e-05,effect/phenotype
Tapered finger,8.20411846747067e-05,effect/phenotype
Protruding ear,8.20411846747067e-05,effect/phenotype
Recurrent fungal infections,8.20411846747067e-05,effect/phenotype
Crohn's disease,8.20411846747067e-05,effect/phenotype
Pulmonary fibrosis,8.20411846747067e-05,effect/phenotype
Chronic diarrhea,8.20411846747067e-05,effect/phenotype
Frequent Giardia lamblia infestation,8.20411846747067e-05,effect/phenotype
Colon cancer,8.20411846747067e-05,effect/phenotype
Pulmonary infiltrates,8.20411846747067e-05,effect/phenotype
Moderate global developmental delay,8.20411846747067e-05,effect/phenotype
Recurrent fever,8.20411846747067e-05,effect/phenotype
Post-vaccination measles,8.20411846747067e-05,effect/phenotype
Soft skin,8.20411846747067e-05,effect/phenotype
Disseminated nontuberculous mycobacterial infection,8.20411846747067e-05,effect/phenotype
Hypodontia,8.20411846747067e-05,effect/phenotype
Myopathic facies,8.20411846747067e-05,effect/phenotype
BCGosis,8.20411846747067e-05,effect/phenotype
Persistent EBV viremia,8.20411846747067e-05,effect/phenotype
Follicular hyperplasia,8.20411846747067e-05,effect/phenotype
Spastic paraplegia,8.20411846747067e-05,effect/phenotype
Gingival overgrowth,8.20411846747067e-05,effect/phenotype
Enlarged polycystic ovaries,8.20411846747067e-05,effect/phenotype
Maternal virilization in pregnancy,8.20411846747067e-05,effect/phenotype
Eunuchoid habitus,8.20411846747067e-05,effect/phenotype
Female pseudohermaphroditism,8.20411846747067e-05,effect/phenotype
Delayed epiphyseal ossification,8.20411846747067e-05,effect/phenotype
Communicating hydrocephalus,8.20411846747067e-05,effect/phenotype
Aortic regurgitation,8.20411846747067e-05,effect/phenotype
Loss of speech,8.20411846747067e-05,effect/phenotype
Arnold-Chiari malformation,8.20411846747067e-05,effect/phenotype
Flat face,8.20411846747067e-05,effect/phenotype
Long hallux,8.20411846747067e-05,effect/phenotype
Rod-cone dystrophy,8.20411846747067e-05,effect/phenotype
Abnormal rib cage morphology,8.20411846747067e-05,effect/phenotype
Corneal opacity,8.20411846747067e-05,effect/phenotype
Drowsiness,8.20411846747067e-05,effect/phenotype
Hallucinations,8.20411846747067e-05,effect/phenotype
Narrow palate,8.20411846747067e-05,effect/phenotype
Hypoplastic inferior ilia,8.20411846747067e-05,effect/phenotype
Depressed nasal ridge,8.20411846747067e-05,effect/phenotype
Abnormality of the sphenoid sinus,8.20411846747067e-05,effect/phenotype
Abnormality of the helix,8.20411846747067e-05,effect/phenotype
Generalized abnormality of skin,8.20411846747067e-05,effect/phenotype
Osteolysis,8.20411846747067e-05,effect/phenotype
Cranial hyperostosis,8.20411846747067e-05,effect/phenotype
Cortical thickening of long bone diaphyses,8.20411846747067e-05,effect/phenotype
Infantile axial hypotonia,8.20411846747067e-05,effect/phenotype
Bilateral coxa valga,8.20411846747067e-05,effect/phenotype
Subcortical cerebral atrophy,8.20411846747067e-05,effect/phenotype
Short attention span,8.20411846747067e-05,effect/phenotype
Mixed hearing impairment,8.20411846747067e-05,effect/phenotype
Increased vertebral height,8.20411846747067e-05,effect/phenotype
Dental malocclusion,8.20411846747067e-05,effect/phenotype
Progressive microcephaly,8.20411846747067e-05,effect/phenotype
Dysostosis multiplex,8.20411846747067e-05,effect/phenotype
Delusions,8.20411846747067e-05,effect/phenotype
Craniofacial hyperostosis,8.20411846747067e-05,effect/phenotype
Highly arched eyebrow,8.20411846747067e-05,effect/phenotype
Facial shape deformation,8.20411846747067e-05,effect/phenotype
Asthenia,8.20411846747067e-05,effect/phenotype
Synostosis of joints,8.20411846747067e-05,effect/phenotype
Bowing of the long bones,8.20411846747067e-05,effect/phenotype
Avascular necrosis,8.20411846747067e-05,effect/phenotype
Skeletal dysplasia,8.20411846747067e-05,effect/phenotype
Perianal abscess,8.20411846747067e-05,effect/phenotype
Reduced natural killer cell count,8.20411846747067e-05,effect/phenotype
Chronic lung disease,8.20411846747067e-05,effect/phenotype
Protracted diarrhea,8.20411846747067e-05,effect/phenotype
Recurrent herpes,8.20411846747067e-05,effect/phenotype
Refractory anemia with ringed sideroblasts,8.20411846747067e-05,effect/phenotype
Wormian bones,8.20411846747067e-05,effect/phenotype
Abnormal erythrocyte morphology,8.20411846747067e-05,effect/phenotype
Elevated hepatic iron concentration,8.20411846747067e-05,effect/phenotype
Erythroid hyperplasia,8.20411846747067e-05,effect/phenotype
Hypoplastic ischia,8.20411846747067e-05,effect/phenotype
Severe short stature,8.20411846747067e-05,effect/phenotype
Dysharmonic delayed bone age,8.20411846747067e-05,effect/phenotype
Dislocation of the femoral head,8.20411846747067e-05,effect/phenotype
Cutis laxa,8.20411846747067e-05,effect/phenotype
Erythroderma,8.20411846747067e-05,effect/phenotype
Sideroblastic anemia,8.20411846747067e-05,effect/phenotype
Clubbing of fingers,8.20411846747067e-05,effect/phenotype
Encephalitis,8.20411846747067e-05,effect/phenotype
Herpes simplex encephalitis,8.20411846747067e-05,effect/phenotype
Recurrent viral infections,8.20411846747067e-05,effect/phenotype
Hypochromia,8.20411846747067e-05,effect/phenotype
Severe generalized osteoporosis,8.20411846747067e-05,effect/phenotype
Recurrent candida infections,8.20411846747067e-05,effect/phenotype
Conical tooth,8.20411846747067e-05,effect/phenotype
Hyperkinetic movements,8.20411846747067e-05,effect/phenotype
Colonic inertia,8.20411846747067e-05,effect/phenotype
Conjugated hyperbilirubinemia,8.20411846747067e-05,effect/phenotype
Conductive hearing impairment,8.20411846747067e-05,effect/phenotype
Talipes cavus equinovarus,8.20411846747067e-05,effect/phenotype
Gait imbalance,8.20411846747067e-05,effect/phenotype
Anisocytosis,8.20411846747067e-05,effect/phenotype
Long fingers,8.20411846747067e-05,effect/phenotype
Decreased mean corpuscular volume,8.20411846747067e-05,effect/phenotype
Hyperkalemia,8.20411846747067e-05,effect/phenotype
Dysesthesia,8.20411846747067e-05,effect/phenotype
Right ventricular outlet tract obstruction,8.20411846747067e-05,effect/phenotype
Paresthesia,8.20411846747067e-05,effect/phenotype
Hypoplasia of the fovea,8.20411846747067e-05,effect/phenotype
Eyelid coloboma,8.20411846747067e-05,effect/phenotype
Motor tics,8.20411846747067e-05,effect/phenotype
Phonic tics,8.20411846747067e-05,effect/phenotype
Recurrent infections due to aspiration,8.20411846747067e-05,effect/phenotype
Recurrent Burkholderia cepacia infections,8.20411846747067e-05,effect/phenotype
Respiratory infections in early life,8.20411846747067e-05,effect/phenotype
Recurrent Serratia marcescens infections,8.20411846747067e-05,effect/phenotype
Scissor gait,8.20411846747067e-05,effect/phenotype
Recurrent systemic pyogenic infections,8.20411846747067e-05,effect/phenotype
Recurrent Haemophilus influenzae infections,8.20411846747067e-05,effect/phenotype
Recurrent Neisserial infections,8.20411846747067e-05,effect/phenotype
Recurrent bronchopulmonary infections,8.20411846747067e-05,effect/phenotype
Recurrent acute respiratory tract infection,8.20411846747067e-05,effect/phenotype
Recurrent mycobacterium avium complex infections,8.20411846747067e-05,effect/phenotype
Steppage gait,8.20411846747067e-05,effect/phenotype
Waddling gait,8.20411846747067e-05,effect/phenotype
Abnormality of extrapyramidal motor function,8.20411846747067e-05,effect/phenotype
Abnormality of the nasal bone,8.20411846747067e-05,effect/phenotype
Intracranial cystic lesion,8.20411846747067e-05,effect/phenotype
Abnormal hypothalamus morphology,8.20411846747067e-05,effect/phenotype
Slow decrease in visual acuity,8.20411846747067e-05,effect/phenotype
Enlarged pituitary gland,8.20411846747067e-05,effect/phenotype
Hypopituitarism,8.20411846747067e-05,effect/phenotype
Papilledema,8.20411846747067e-05,effect/phenotype
Headache,8.20411846747067e-05,effect/phenotype
Neoplasm of the anterior pituitary,8.20411846747067e-05,effect/phenotype
Nausea and vomiting,8.20411846747067e-05,effect/phenotype
Stomatocytosis,8.20411846747067e-05,effect/phenotype
Paroxysmal choreoathetosis,8.20411846747067e-05,effect/phenotype
Recurrent skin infections,8.20411846747067e-05,effect/phenotype
Spontaneous abortion,8.20411846747067e-05,effect/phenotype
Cardiogenic shock,8.20411846747067e-05,effect/phenotype
Polydipsia,8.20411846747067e-05,effect/phenotype
Myotonia,8.20411846747067e-05,effect/phenotype
Sensory ataxia,8.20411846747067e-05,effect/phenotype
Polyuria,8.20411846747067e-05,effect/phenotype
Reticulocytosis,8.20411846747067e-05,effect/phenotype
Endocardial fibrosis,8.20411846747067e-05,effect/phenotype
Ventricular extrasystoles,8.20411846747067e-05,effect/phenotype
Globozoospermia,8.20411846747067e-05,effect/phenotype
Poor wound healing,8.20411846747067e-05,effect/phenotype
Urinary retention,8.20411846747067e-05,effect/phenotype
Abnormality of the frontal bone,8.20411846747067e-05,effect/phenotype
Achilles tendon contracture,8.20411846747067e-05,effect/phenotype
Myoclonic seizure,8.20411846747067e-05,effect/phenotype
Abnormality of the urinary system,8.20411846747067e-05,effect/phenotype
Abnormality of the nervous system,8.20411846747067e-05,effect/phenotype
Abnormality of limbs,8.20411846747067e-05,effect/phenotype
Bilateral ptosis,8.20411846747067e-05,effect/phenotype
Bilateral tonic-clonic seizure with focal onset,8.20411846747067e-05,effect/phenotype
Delirium,8.20411846747067e-05,effect/phenotype
Skeletal myopathy,8.20411846747067e-05,effect/phenotype
Dementia,8.20411846747067e-05,effect/phenotype
Difficulty running,8.20411846747067e-05,effect/phenotype
Mitochondrial myopathy,8.20411846747067e-05,effect/phenotype
Proximal muscle weakness,8.20411846747067e-05,effect/phenotype
Exercise intolerance,8.20411846747067e-05,effect/phenotype
Shoulder girdle muscle weakness,8.20411846747067e-05,effect/phenotype
Difficulty climbing stairs,8.20411846747067e-05,effect/phenotype
Progressive proximal muscle weakness,8.20411846747067e-05,effect/phenotype
Proximal amyotrophy,8.20411846747067e-05,effect/phenotype
Abnormal motor evoked potentials,8.20411846747067e-05,effect/phenotype
Broad philtrum,8.20411846747067e-05,effect/phenotype
Wide nasal base,8.20411846747067e-05,effect/phenotype
Functional motor deficit,8.20411846747067e-05,effect/phenotype
Impaired proprioception,8.20411846747067e-05,effect/phenotype
Adducted thumb,8.20411846747067e-05,effect/phenotype
Neonatal insulin-dependent diabetes mellitus,8.20411846747067e-05,effect/phenotype
Pituitary hypothyroidism,8.20411846747067e-05,effect/phenotype
Sternocleidomastoid amyotrophy,8.20411846747067e-05,effect/phenotype
Respiratory distress,8.20411846747067e-05,effect/phenotype
Prominent metopic ridge,8.20411846747067e-05,effect/phenotype
Dehydration,8.20411846747067e-05,effect/phenotype
Severe failure to thrive,8.20411846747067e-05,effect/phenotype
Recurrent cutaneous fungal infections,8.20411846747067e-05,effect/phenotype
Hyperactive deep tendon reflexes,8.20411846747067e-05,effect/phenotype
Postural instability,8.20411846747067e-05,effect/phenotype
Head tremor,8.20411846747067e-05,effect/phenotype
Abnormality of ocular abduction,8.20411846747067e-05,effect/phenotype
Abnormal glucose homeostasis,8.20411846747067e-05,effect/phenotype
Abnormal peripheral nervous system morphology,8.20411846747067e-05,effect/phenotype
Limb dysmetria,8.20411846747067e-05,effect/phenotype
Weakness of facial musculature,8.20411846747067e-05,effect/phenotype
Nausea,8.20411846747067e-05,effect/phenotype
Retinal vasculitis,8.20411846747067e-05,effect/phenotype
Pelvic girdle muscle weakness,8.20411846747067e-05,effect/phenotype
Chronic sensorineural polyneuropathy,8.20411846747067e-05,effect/phenotype
Congenital peripheral neuropathy,8.20411846747067e-05,effect/phenotype
Demyelinating peripheral neuropathy,8.20411846747067e-05,effect/phenotype
Abnormal spermatogenesis,8.20411846747067e-05,effect/phenotype
Vestibular dysfunction,8.20411846747067e-05,effect/phenotype
Hypoplasia of the thymus,8.20411846747067e-05,effect/phenotype
Elevated alpha-fetoprotein,8.20411846747067e-05,effect/phenotype
Decreased activity of mitochondrial complex IV,8.20411846747067e-05,effect/phenotype
Motor polyneuropathy,8.20411846747067e-05,effect/phenotype
Pustule,8.20411846747067e-05,effect/phenotype
Prematurely aged appearance,8.20411846747067e-05,effect/phenotype
Aplasia/Hypoplasia of the skin,8.20411846747067e-05,effect/phenotype
Ketonuria,8.20411846747067e-05,effect/phenotype
Tip-toe gait,8.20411846747067e-05,effect/phenotype
EMG: myopathic abnormalities,8.20411846747067e-05,effect/phenotype
Chronic fatigue,8.20411846747067e-05,effect/phenotype
Sensorimotor polyneuropathy affecting arms more than legs,8.20411846747067e-05,effect/phenotype
Chronic furunculosis,8.20411846747067e-05,effect/phenotype
Abnormal muscle tone,8.20411846747067e-05,effect/phenotype
Childhood-onset truncal obesity,8.20411846747067e-05,effect/phenotype
Macular dystrophy,8.20411846747067e-05,effect/phenotype
Abnormal chorioretinal morphology,8.20411846747067e-05,effect/phenotype
Autosomal dominant somatic cell mutation,8.20411846747067e-05,effect/phenotype
Autosomal dominant inheritance with paternal imprinting,8.20411846747067e-05,effect/phenotype
Autosomal dominant inheritance with maternal imprinting,8.20411846747067e-05,effect/phenotype
Autosomal dominant germline de novo mutation,8.20411846747067e-05,effect/phenotype
Premature graying of hair,8.20411846747067e-05,effect/phenotype
Increased adipose tissue,8.20411846747067e-05,effect/phenotype
Interictal epileptiform activity,8.20411846747067e-05,effect/phenotype
Reduced C-peptide level,8.20411846747067e-05,effect/phenotype
Verrucae,8.20411846747067e-05,effect/phenotype
Abnormal hair morphology,8.20411846747067e-05,effect/phenotype
Sex-limited autosomal dominant,8.20411846747067e-05,effect/phenotype
Abnormal waist to hip ratio,8.20411846747067e-05,effect/phenotype
Athetosis,8.20411846747067e-05,effect/phenotype
Palmar warts,8.20411846747067e-05,effect/phenotype
Mode of inheritance,8.20411846747067e-05,effect/phenotype
Abnormality of the endocrine system,8.20411846747067e-05,effect/phenotype
Mononeuropathy,8.20411846747067e-05,effect/phenotype
Insulin-dependent but ketosis-resistant diabetes,8.20411846747067e-05,effect/phenotype
Mixed demyelinating and axonal polyneuropathy,8.20411846747067e-05,effect/phenotype
Episodic peripheral neuropathy,8.20411846747067e-05,effect/phenotype
Progressive peripheral neuropathy,8.20411846747067e-05,effect/phenotype
Plantar warts,8.20411846747067e-05,effect/phenotype
Weakness of orbicularis oculi muscle,8.20411846747067e-05,effect/phenotype
Ragged-red muscle fibers,8.20411846747067e-05,effect/phenotype
Multiple mononeuropathy,8.20411846747067e-05,effect/phenotype
Sensory impairment,8.20411846747067e-05,effect/phenotype
Acute episodes of neuropathic symptoms,8.20411846747067e-05,effect/phenotype
Recurrent sinusitis,8.20411846747067e-05,effect/phenotype
Delayed menarche,8.20411846747067e-05,effect/phenotype
Parietal cortical atrophy,8.20411846747067e-05,effect/phenotype
Corpus callosum atrophy,8.20411846747067e-05,effect/phenotype
Entrapment neuropathy,8.20411846747067e-05,effect/phenotype
Hypermetric saccades,8.20411846747067e-05,effect/phenotype
Nonprogressive,8.20411846747067e-05,effect/phenotype
Hypometric saccades,8.20411846747067e-05,effect/phenotype
Pituitary growth hormone cell adenoma,8.20411846747067e-05,effect/phenotype
Dysdiadochokinesis,8.20411846747067e-05,effect/phenotype
Enlarged cisterna magna,8.20411846747067e-05,effect/phenotype
Fasting hyperinsulinemia,8.20411846747067e-05,effect/phenotype
Diffuse cerebellar atrophy,8.20411846747067e-05,effect/phenotype
Abnormal head movements,8.20411846747067e-05,effect/phenotype
Mydriasis,8.20411846747067e-05,effect/phenotype
Motor axonal neuropathy,8.20411846747067e-05,effect/phenotype
Abnormal circulating phytanic acid concentration,8.20411846747067e-05,effect/phenotype
Downbeat nystagmus,8.20411846747067e-05,effect/phenotype
Tortuosity of conjunctival vessels,8.20411846747067e-05,effect/phenotype
Nonprogressive cerebellar ataxia,8.20411846747067e-05,effect/phenotype
Exotropia,8.20411846747067e-05,effect/phenotype
Lactic acidosis,8.20411846747067e-05,effect/phenotype
Progressive psychomotor deterioration,8.20411846747067e-05,effect/phenotype
Very long chain fatty acid accumulation,8.20411846747067e-05,effect/phenotype
Hypoketotic hypoglycemia,8.20411846747067e-05,effect/phenotype
Increased susceptibility to fractures,8.20411846747067e-05,effect/phenotype
Mental deterioration,8.20411846747067e-05,effect/phenotype
Oculomotor apraxia,8.20411846747067e-05,effect/phenotype
Jerky ocular pursuit movements,8.20411846747067e-05,effect/phenotype
Urinary bladder sphincter dysfunction,8.20411846747067e-05,effect/phenotype
Abnormality of ocular smooth pursuit,8.20411846747067e-05,effect/phenotype
EMG abnormality,8.20411846747067e-05,effect/phenotype
Leg muscle stiffness,8.20411846747067e-05,effect/phenotype
Pituitary prolactin cell adenoma,8.20411846747067e-05,effect/phenotype
Positive Romberg sign,8.20411846747067e-05,effect/phenotype
Poor motor coordination,8.20411846747067e-05,effect/phenotype
Diffuse cerebral atrophy,8.20411846747067e-05,effect/phenotype
Saccadic smooth pursuit,8.20411846747067e-05,effect/phenotype
Abnormal retinal vascular morphology,8.20411846747067e-05,effect/phenotype
Adult-onset night blindness,8.20411846747067e-05,effect/phenotype
Vitreous floaters,8.20411846747067e-05,effect/phenotype
Distal sensory impairment,8.20411846747067e-05,effect/phenotype
Asteroid hyalosis,8.20411846747067e-05,effect/phenotype
Impaired visuospatial constructive cognition,8.20411846747067e-05,effect/phenotype
Brisk reflexes,8.20411846747067e-05,effect/phenotype
Sudden loss of visual acuity,8.20411846747067e-05,effect/phenotype
Postural tremor,8.20411846747067e-05,effect/phenotype
Proportionate short stature,8.20411846747067e-05,effect/phenotype
Hypoglycemic seizures,8.20411846747067e-05,effect/phenotype
Premature pubarche,8.20411846747067e-05,effect/phenotype
Abnormal nervous system physiology,8.20411846747067e-05,effect/phenotype
Abnormality of the autonomic nervous system,8.20411846747067e-05,effect/phenotype
